Date,Sharpe,HRP,Sortino,SPY
2023-03-08,94580.24532955849,98276.81466433083,95038.05929139123,104752.91489866815
2023-03-09,93446.99569694017,96856.9607842764,93832.77088440707,102820.23760562012
2023-03-10,93036.29830652713,96451.32143572123,93379.86515879603,101336.59848796422
2023-03-13,93169.55408741644,96786.04807858504,93468.75416510314,101192.1743288293
2023-03-14,93651.9510220293,97865.19058155721,93932.19644115343,102864.90151036387
2023-03-15,92299.26761814055,97478.6005557067,92390.26668965837,102221.53397064868
2023-03-16,92719.16327625418,98518.25859804984,92840.76970228773,104015.02004567534
2023-03-17,91622.45521409663,97828.27430885543,91607.68245993624,102798.8126406457
2023-03-20,93329.28335126856,98855.91641515504,93362.6269538216,103787.28679526657
2023-03-21,94627.12870184546,99859.36194575361,94739.71908996036,105150.06670746014
2023-03-22,93195.87567511149,98519.50235855246,93244.10120557563,103357.63390812087
2023-03-23,92587.11584701687,98610.86465580596,92620.01496630207,103637.05290118932
2023-03-24,93319.64860901215,99138.1907881309,93265.03222454412,104317.10954401517
2023-03-27,94357.61955787131,99438.61922830874,94378.79720582144,104512.16617012235
2023-03-28,93997.9344033795,99020.19181661918,94008.34949206504,104277.56990908386
2023-03-29,94517.41959740933,99833.95440572337,94560.4943774654,105793.23362323485
2023-03-30,94846.12912714579,100216.25705467677,94864.79001093608,106412.67675805079
2023-03-31,95513.37497166463,101471.05960774951,95550.04544234538,107912.52461822926
2023-04-03,98421.51320379812,103092.42867248136,98456.72561517505,108323.74518084567
2023-04-04,98364.54103453163,103023.55889964123,98355.36906905769,107722.75108922072
2023-04-05,100811.54404906712,104238.75154187417,100789.14252439504,107440.69054760295
2023-04-06,100669.2144302777,104550.40979651902,100649.33580464443,107859.79395921306
2023-04-10,100490.16680617926,104325.82196048815,100514.73503955021,107970.51329635155
2023-04-11,100987.65802350838,104392.53163874568,101040.31902953888,107999.51181507812
2023-04-12,100986.75995973058,104142.86569946425,101039.3595785757,107559.301093066
2023-04-13,101917.46606025063,105431.79907325568,102004.09962975245,108987.99432902985
2023-04-14,101293.2668022764,105519.9195860973,101433.54685486079,108721.75800071546
2023-04-17,100879.64174995114,105470.6800470644,101083.32917443915,109111.8796122607
2023-04-18,100672.98894453862,105268.82089004302,100884.19326869953,109183.05931446787
2023-04-19,99837.4891480679,104958.01648405862,100021.44590996344,109164.59355261519
2023-04-20,99931.3816219681,105088.25663063781,100108.31665439923,108568.88255808888
2023-04-21,99979.61957316009,105433.09342110407,99987.56684267902,108653.23656571926
2023-04-24,100973.89811146237,105893.86578675781,100999.86557755158,108766.56401408369
2023-04-25,100910.21930089328,105218.87538940458,100907.76357246147,107040.0194605221
2023-04-26,99532.54358153154,104461.5332166825,99529.22568004987,106586.65951107933
2023-04-27,100675.94642784976,106002.88167730196,100700.87087262969,108708.57533596136
2023-04-28,101312.50269500336,106700.1807008231,101377.16543950004,109636.43598257234
2023-05-01,100793.56236964357,106573.9354057606,100877.15532909942,109525.70828610298
2023-05-02,99656.57290884775,105725.88636190952,99676.50050168177,108294.7383027882
2023-05-03,98489.9400768688,104804.43279388922,98474.85800042881,107551.39316607971
2023-05-04,97633.10504307233,103956.55016157303,97591.19565800694,106789.62406417278
2023-05-05,98904.85424278186,105454.81616303544,98906.21850036817,108766.56401408366
2023-05-08,98948.13124970702,105467.65467338408,99008.44878517077,108795.56253281025
2023-05-09,98506.25770148424,105026.96628038501,98598.42455357581,108318.45372441613
2023-05-10,98183.0777041683,105267.78817881865,98235.27059340867,108824.55269220597
2023-05-11,97571.98055807682,105090.81052067773,97606.66446722536,108634.78752252826
2023-05-12,97728.83132766998,105199.58359360104,97710.49677685542,108492.43647744473
2023-05-15,97428.32616147897,105040.9180734569,97424.5586837668,108866.7338756866
2023-05-16,96446.59783258373,104514.31923889638,96454.87847032245,108139.21295228148
2023-05-17,97347.75841726466,105634.61232269678,97432.47099217548,109451.91211333904
2023-05-18,97210.70001541516,105903.06911582852,97413.28114393273,110506.28287306847
2023-05-19,97431.78905204646,105845.57118716575,97623.44599132812,110345.4911441248
2023-05-22,96837.47197045383,105235.42212945085,97139.61060968509,110390.30551682388
2023-05-23,96711.07510835242,104619.07750517155,96975.58124533987,109151.41088786113
2023-05-24,96816.14610211212,104264.69362374567,97077.28014190873,108360.63490789678
2023-05-25,95767.37674952406,104440.64590420469,96039.27731956811,109299.02831138163
2023-05-26,95876.12803533606,105183.33521358814,96172.32176109185,110714.51380459887
2023-05-30,95554.88147069847,104922.69552675208,95949.55602111107,110756.70334741035
2023-05-31,95510.68382041536,104397.42137543004,95911.57410771376,110142.5182317005
2023-06-01,96199.5323264068,105505.8164795148,96584.22587283814,111188.9894237745
2023-06-02,97885.46768125759,107144.68427548041,98286.28794674615,112796.91507254216
2023-06-05,97843.09639351464,107005.20395859798,98249.91021060232,112580.75949536382
2023-06-06,97675.76547882488,106927.41373422836,98205.64930772441,112825.9052319379
2023-06-07,98121.62393139498,106750.91919127422,98673.42626825153,112435.7752610618
2023-06-08,98837.76362653126,107484.94921702938,99344.419306297,113115.84862254937
2023-06-09,98759.79437474084,107411.31216147827,99251.907959841,113318.82989430455
2023-06-12,98322.72485354176,107621.36721622397,98826.90300225404,114346.85204318758
2023-06-13,98517.51356021423,107843.3028814022,99077.11693848997,115100.7215774391
2023-06-14,96815.80079939922,107324.65740346542,97310.86009121468,115237.79788475484
2023-06-15,98025.60225080804,108682.77100062989,98515.93137941013,116666.47440205698
2023-06-16,97514.41531036914,108366.37761726377,97942.81348094236,116269.06345400853
2023-06-20,97469.7696717622,108240.3809565244,97949.51925893319,115665.84578037688
2023-06-21,98148.69150575863,108363.59827376597,98587.62294547027,115073.20266027337
2023-06-22,98335.31278034617,108910.0400525765,98733.31119389946,115488.58616965421
2023-06-23,97833.9717990677,108370.89102449095,98254.48631453422,114615.49585878741
2023-06-26,98067.81265708413,108067.95771928874,98467.32191893426,114147.20614444248
2023-06-27,98390.23631476435,108801.63037348511,98761.67209550929,115398.63141035278
2023-06-28,98064.92516939928,108428.66147135475,98418.22089019504,115456.83743107725
2023-06-29,98752.05312046423,109099.1770414244,99169.85978706619,115911.894324683
2023-06-30,99637.8030009635,110409.74134653216,100040.8019665812,117279.73999137309
2023-07-03,99305.78078852415,110130.20462215341,99696.81722836358,117414.67630999065
2023-07-05,98715.53660017611,109850.71097937909,99106.38139139299,117240.06660714814
2023-07-06,97496.30094045191,108869.7906010595,97889.15680036996,116321.9780183035
2023-07-07,96610.99096331671,107994.25658460682,97097.12672810802,116028.31472546278
2023-07-10,97099.85619107485,108212.90964891772,97589.79990880557,116321.9780183035
2023-07-11,97326.41605632122,108510.63384070105,97876.41781970306,117062.79027776376
2023-07-12,96909.3623169589,108814.01078738073,97459.84328843902,118004.669522214
2023-07-13,96282.41371120463,109052.84107401005,96799.8656927912,118941.25731023472
2023-07-14,97291.84627967418,109944.59321267271,97742.86872350072,118867.16856089092
2023-07-17,97578.52906240999,110223.55613665612,98112.49187853067,119279.90216239159
2023-07-18,98336.25464378575,110855.75814477753,98880.8205006562,120166.22529399756
2023-07-19,98546.39316546606,111027.05580444023,99014.96654636115,120433.44802335254
2023-07-20,100772.8732628635,112370.7209447352,101272.78343806663,119634.42974316783
2023-07-21,101352.93148674964,112779.78297091986,101761.50443117284,119634.42974316783
2023-07-24,102212.46090616951,113662.42310300867,102666.06742667661,120168.87520187776
2023-07-25,102473.99321054766,114015.93064762854,102885.66088537779,120496.96221916818
2023-07-26,102354.9840651979,114141.00479110671,102794.30089277288,120515.46977767516
2023-07-27,102321.8981862231,113783.58813759121,102816.1968287824,119716.45149749045
2023-07-28,102260.86084446973,114693.96180734626,102613.76648234206,120888.51327628917
2023-07-31,102278.14360890529,114375.25737205829,102667.04853679315,121118.6874513068
2023-08-01,102268.23979665407,114339.53308130453,102663.26283466301,120772.10123484026
