Date,AAPL,AMZN,AVGO,BRK-B,GOOGL,HD,JNJ,JPM,LLY,META,MSFT,NVDA,ORCL,PG,TSLA,UNH,V,WMT,XOM,SPY,RF
2024-02-13,183.3711395263672,168.63999938964844,122.39552307128906,394.79998779296875,143.9502410888672,338.28875732421875,146.3853302001953,166.94232177734375,731.4664916992188,456.537353515625,399.4391174316406,72.08394622802734,111.337158203125,148.43368530273438,184.02000427246094,492.8203125,271.7337951660156,55.070980072021484,94.77467346191406,480.84722900390625,0.0001676909147028116
2024-02-14,182.4891815185547,170.97999572753906,123.42913055419922,398.67999267578125,144.7436981201172,338.8941955566406,145.702392578125,168.6380157470703,746.8914184570312,469.5948486328125,403.29986572265625,73.8548583984375,111.90518951416016,147.82577514648438,188.7100067138672,492.9061584472656,273.4580078125,54.89515686035156,94.30706787109375,485.217041015625,0.0001658261795587368
2024-02-15,182.20179748535156,169.8000030517578,123.70781707763672,403.45001220703125,141.59970092773438,341.59033203125,147.74188232421875,172.31675720214844,747.3548583984375,480.26116943359375,400.4141540527344,72.61360931396484,110.45569610595703,149.13656616210938,200.4499969482422,496.6629638671875,276.8275146484375,55.119815826416016,97.00984191894531,488.56488037109375,0.0001647982786683322
2024-02-16,180.66575622558594,169.50999450683594,121.79216003417969,405.989990234375,139.36813354492188,342.79180908203125,147.57223510742188,171.51205444335938,771.3008422851562,469.6345520019531,397.95196533203125,72.56863403320312,109.0159912109375,149.6114959716797,199.9499969482422,497.3017578125,274.4432373046875,55.468204498291016,97.00984191894531,486.1318664550781,0.00016689184934981505
2024-02-20,179.92254638671875,167.0800018310547,119.9410400390625,407.1499938964844,139.9631805419922,342.9998779296875,148.80709838867188,172.1826171875,745.263916015625,468.0768127441406,396.7011413574219,69.4095687866211,106.21492767333984,150.56134033203125,193.75999450683594,496.83453369140625,271.0835876464844,57.25897216796875,96.09333038330078,483.45550537109375,0.00016613068313198198
2024-02-21,180.67572021484375,168.58999633789062,120.02906799316406,409.25,141.38148498535156,344.4757385253906,149.58006286621094,173.3035125732422,735.6480712890625,464.87847900390625,396.1003723144531,67.43077850341797,105.93091583251953,152.35655212402344,194.77000427246094,497.7021179199219,272.6697998046875,56.55568313598633,98.0572738647461,483.8934326171875,0.0001680333170532844
2024-02-22,182.7071990966797,174.5800018310547,127.6026840209961,415.1600036621094,142.9088592529297,351.2965087890625,151.24856567382812,175.38238525390625,759.0516967773438,482.8565673828125,405.42724609375,78.49002838134766,108.72217559814453,152.508544921875,197.41000366210938,502.0216064453125,279.5565185546875,57.11245346069336,97.9731216430664,493.9078063964844,0.00016810941657818823
2024-02-23,180.87388610839844,174.99000549316406,126.7685546875,417.2200012207031,142.77992248535156,351.8830871582031,152.558837890625,176.26376342773438,758.9530639648438,480.77069091796875,404.13702392578125,78.76885986328125,109.6427993774414,152.95497131347656,191.97000122070312,502.7271728515625,279.40875244140625,57.161293029785156,97.11270904541016,494.2485046386719,0.00016555971757359345
2024-02-26,179.52615356445312,174.72999572753906,128.0163116455078,409.1400146484375,136.44232177734375,351.54254150390625,151.56906127929688,175.66021728515625,761.30029296875,478.49615478515625,401.37933349609375,79.04369354248047,108.68299865722656,152.18557739257812,199.39999389648438,500.8964538574219,279.9505615234375,58.21621322631836,97.49615478515625,492.4383239746094,0.00016704405426004598
2024-02-27,180.98289489746094,173.5399932861328,126.75486755371094,408.9100036621094,137.74156188964844,355.28875732421875,151.7481689453125,175.74642944335938,754.4755859375,483.7703857421875,401.32025146484375,78.65292358398438,109.08454132080078,151.31173706054688,199.72999572753906,489.5497741699219,278.9850769042969,58.20644760131836,97.2904052734375,493.35308837890625,0.00016765287019682162
2024-02-28,179.7838134765625,173.16000366210938,126.08892822265625,412.1400146484375,135.2620849609375,357.22808837890625,152.28546142578125,176.63739013671875,747.216796875,480.7607727050781,401.5566101074219,77.61556243896484,109.37837219238281,152.02413940429688,202.0399932861328,475.1136474609375,281.4087829589844,58.235755920410156,97.5616226196289,492.7010803222656,0.00016609262372657696
2024-02-29,179.11984252929688,176.75999450683594,127.17144775390625,409.3999938964844,137.32501220703125,360.0661315917969,152.12522888183594,178.246826171875,743.3112182617188,486.82965087890625,407.3871765136719,79.06365966796875,109.37837219238281,150.9698028564453,201.8800048828125,470.6512451171875,278.4629211425781,57.249202728271484,97.74864959716797,494.4723205566406,0.0001652551522102197
2024-03-01,178.03970336914062,178.22000122070312,136.82110595703125,407.1099853515625,136.01583862304688,363.6989440917969,152.82278442382812,177.5091552734375,771.3599853515625,498.9176940917969,409.21905517578125,82.22872161865234,111.4350814819336,150.88430786132812,202.63999938964844,466.7704772949219,278.97528076171875,57.395721435546875,98.98313903808594,499.1145324707031,0.0001625131430413873
2024-03-04,173.52081298828125,177.5800018310547,137.12326049804688,403.3900146484375,132.2568817138672,359.8391418457031,150.67352294921875,178.8407745361328,781.3802490234375,494.83538818359375,408.6477966308594,85.18492126464844,111.70930480957031,151.55868530273438,188.13999938964844,459.4666442871094,276.3840637207031,57.923187255859375,97.5990219116211,498.5792541503906,0.00016399863298000028
